TARGET_B,TARGET_D6,TARGET_D12,TARGET_D18,TARGET_D24,CONTROL_NUMBER,MONTHS_SINCE_ORIGIN,NUMBER_OF_RESP,DONOR_AGE,IN_HOUSE,URBANICITY,CLUSTER_CODE,HOME_OWNER,DONOR_GENDER,INCOME_GROUP,PUBLISHED_PHONE,WEALTH_RATING,MEDIAN_HOME_VALUE,MEDIAN_HOUSEHOLD_INCOME,PCT_OWNER_OCCUPIED,PEP_STAR,RECENT_STAR_STATUS,RECENCY_FREQ_STATUS,RECENT_CARD_RESPONSE_PROP,MONTHS_SINCE_LAST_PROM_RESP,LAST_GIFT_AMT,NUMBER_PROM_12,MONTHS_SINCE_LAST_GIFT,MONTHS_SINCE_FIRST_GIFT
0,0.0,0.0,0.0,0.0,102134,65,11,35.0,0,U,14.0,H,F,2.0,1,6.0,273,177,43,0,0,A2,0.182,25.0,0.0,11,25,65
0,0.0,0.0,0.0,0.0,104359,41,11,35.0,0,C,18.0,H,M,5.0,0,9.0,411,188,26,1,0,A1,0.4,24.0,0.0,11,24,44
0,0.0,0.0,0.0,0.0,105801,41,13,35.0,0,T,45.0,H,M,4.0,1,9.0,947,503,89,0,0,A3,0.222,22.0,43.0,13,21,35
0,0.0,0.0,0.0,0.0,106554,89,13,35.0,0,S,49.0,U,F,5.0,1,6.0,830,449,60,1,0,A1,0.3,25.0,50.0,13,25,89
0,0.0,0.0,0.0,0.0,106649,65,10,35.0,0,S,10.0,H,F,4.0,1,9.0,827,535,81,0,0,A1,0.0,26.0,20.0,10,26,65
0,0.0,0.0,0.0,0.0,107052,53,14,35.0,0,S,39.0,H,U,4.0,0,7.0,700,422,80,1,1,S4,0.273,19.0,50.0,14,16,52
0,0.0,0.0,0.0,0.0,107427,101,13,35.0,0,R,27.0,U,F,2.0,1,4.0,436,207,67,1,0,A2,0.125,15.0,300.0,13,15,92
0,0.0,0.0,0.0,0.0,108014,41,14,35.0,0,R,24.0,U,F,4.0,1,9.0,879,249,85,1,0,A3,0.333,16.0,86.0,14,16,40
0,0.0,0.0,0.0,0.0,108274,9,10,35.0,0,U,39.0,U,F,2.0,1,7.0,433,154,71,0,0,F1,0.5,9.0,0.0,10,17,17
0,0.0,0.0,0.0,0.0,108923,29,10,35.0,0,T,27.0,H,F,6.0,0,7.0,810,246,60,0,0,N1,0.333,23.0,0.0,10,23,23
0,0.0,0.0,0.0,0.0,109327,77,12,35.0,0,C,27.0,H,F,6.0,1,7.0,1085,668,80,1,1,S3,0.111,19.0,140.0,12,19,74
0,0.0,0.0,0.0,0.0,111457,41,12,35.0,0,C,24.0,H,F,4.0,0,9.0,1016,498,93,1,1,S4,0.5,18.0,20.0,12,18,41
0,0.0,0.0,0.0,0.0,112309,29,14,35.0,0,T,2.0,H,F,7.0,1,9.0,622,310,61,0,0,A1,0.0,18.0,320.0,14,18,32
0,0.0,0.0,0.0,0.0,113501,41,12,35.0,0,C,24.0,H,F,6.0,1,9.0,693,404,68,1,0,A4,0.4,20.0,0.0,12,20,41
0,0.0,0.0,0.0,0.0,113706,53,10,35.0,0,C,16.0,H,M,4.0,0,4.0,470,242,63,0,0,A1,0.111,26.0,200.0,10,26,53
0,0.0,0.0,0.0,0.0,116139,29,10,35.0,0,C,24.0,H,M,5.0,1,9.0,0,291,88,0,0,A1,0.2,23.0,0.0,10,23,31
0,0.0,0.0,0.0,0.0,116886,29,10,35.0,0,U,12.0,H,M,6.0,1,9.0,853,329,71,0,0,A1,0.167,26.0,0.0,10,26,29
0,0.0,0.0,0.0,0.0,117103,34,10,35.0,0,C,40.0,H,M,4.0,0,9.0,1241,396,82,0,0,A1,0.0,19.0,60.0,10,19,69
0,0.0,0.0,0.0,0.0,117216,29,13,35.0,0,S,27.0,H,F,4.0,0,7.0,618,233,79,1,0,A3,0.667,16.0,20.0,13,16,33
0,0.0,0.0,0.0,0.0,118766,17,11,35.0,0,C,30.0,H,M,3.0,0,7.0,836,345,67,0,0,F1,0.0,17.0,200.0,11,20,20
0,0.0,0.0,0.0,0.0,118831,17,10,35.0,0,S,2.0,H,F,6.0,0,9.0,850,440,59,0,0,F1,0.333,17.0,68.0,10,21,21
0,0.0,0.0,0.0,0.0,119238,29,13,35.0,0,T,4.0,H,M,5.0,0,2.0,506,258,82,0,0,A1,0.4,16.0,86.0,13,16,28
0,0.0,0.0,0.0,0.0,119330,89,14,35.0,0,C,18.0,U,F,2.0,1,9.0,1203,303,51,0,0,A2,0.0,19.0,42.0,14,19,80
0,0.0,0.0,0.0,0.0,120786,137,12,35.0,0,C,18.0,H,M,3.0,0,2.0,0,0,0,0,0,A4,0.375,17.0,25.0,12,15,88
0,0.0,0.0,0.0,0.0,121168,17,10,35.0,0,U,10.0,H,M,7.0,1,9.0,696,489,80,0,0,F1,0.0,17.0,30.0,10,20,20
0,0.0,0.0,0.0,0.0,121874,65,13,35.0,0,U,2.0,U,M,5.0,0,8.0,1159,662,81,0,0,A2,0.091,16.0,40.0,13,16,56
0,0.0,0.0,0.0,0.0,121909,180,10,35.0,0,S,40.0,H,F,4.0,0,9.0,505,363,72,0,0,A1,0.286,22.0,55.0,10,22,32
0,0.0,0.0,0.0,0.0,121971,65,10,35.0,0,S,12.0,H,F,4.0,1,5.0,693,292,52,0,0,E1,0.0,15.0,45.0,10,15,64
0,0.0,0.0,0.0,0.0,122271,53,15,35.0,0,U,41.8,H,F,7.0,0,3.0,0,0,0,1,0,A3,0.2,16.0,0.0,15,16,52
0,0.0,0.0,0.0,0.0,122835,77,10,35.0,0,U,13.0,H,F,7.0,0,8.0,847,453,66,1,1,S3,0.111,24.0,53.0,10,24,76
0,0.0,0.0,0.0,0.0,122976,53,13,35.0,0,T,12.0,U,F,5.0,0,7.0,596,432,81,0,0,A3,0.143,21.0,75.0,13,19,53
0,0.0,0.0,0.0,0.0,123132,53,14,35.0,0,S,42.0,H,M,5.0,1,3.0,774,540,93,1,0,A1,0.091,28.0,20.0,14,18,53
0,0.0,0.0,0.0,0.0,124817,77,13,35.0,0,?,45.0,H,M,2.0,1,2.0,639,242,82,1,0,A1,0.1,16.0,0.0,13,16,66
0,0.0,0.0,0.0,0.0,125133,65,11,35.0,0,S,11.0,U,F,6.0,1,9.0,2106,672,92,0,0,A1,0.0,12.0,10.0,11,19,61
0,0.0,0.0,0.0,0.0,125850,132,12,35.0,0,S,11.0,H,M,5.0,1,9.0,735,409,91,0,0,L1,0.111,15.0,0.0,12,15,90
0,0.0,0.0,0.0,0.0,126819,41,13,35.0,0,R,15.0,H,M,5.0,0,6.0,867,312,76,1,1,S2,0.333,41.0,50.0,13,19,43
0,0.0,0.0,0.0,0.0,127630,89,13,35.0,0,R,4.0,H,F,5.0,0,3.0,460,230,82,1,1,S2,0.0,18.0,0.0,13,18,81
0,0.0,0.0,0.0,0.0,128829,125,12,35.0,0,S,40.0,H,F,5.0,1,6.0,824,334,52,1,1,S4,0.4,15.0,0.0,12,15,125
0,0.0,0.0,0.0,0.0,129202,17,10,35.0,0,S,45.0,H,M,6.0,0,9.0,1154,521,71,0,0,F1,0.5,17.0,25.0,10,17,17
0,0.0,0.0,0.0,0.0,129765,41,12,35.0,0,S,27.0,H,F,5.0,1,7.0,1084,490,93,0,0,A1,0.111,20.0,34.0,12,20,45
0,0.0,0.0,0.0,0.0,130452,17,12,35.0,0,U,25.0,H,F,2.0,0,6.0,1778,440,54,0,0,F1,0.5,16.0,10.0,12,16,16
0,0.0,0.0,0.0,0.0,131188,17,11,35.0,0,T,37.0,H,M,2.0,0,8.0,871,412,89,0,0,F1,0.0,17.0,0.0,11,17,17
0,0.0,0.0,0.0,0.0,132903,77,10,35.0,0,R,10.0,H,F,7.0,1,4.0,483,180,65,1,0,E1,0.0,15.0,0.0,10,15,67
0,0.0,0.0,0.0,0.0,138169,41,12,35.0,0,C,8.0,H,F,4.0,1,9.0,657,254,42,0,0,A3,0.25,20.0,0.0,12,20,44
0,0.0,0.0,0.0,0.0,138262,12,14,35.0,0,C,6.0,U,F,2.0,1,8.0,569,156,25,1,0,A4,0.667,12.0,89.0,14,15,29
0,0.0,0.0,0.0,0.0,138806,17,11,35.0,0,T,3.0,U,M,2.0,1,8.0,940,203,70,0,0,F1,0.333,17.0,16.0,11,21,21
0,0.0,0.0,0.0,0.0,144111,35,12,35.0,0,U,17.0,U,M,1.0,0,8.0,5000,405,28,0,0,L1,0.0,15.0,0.0,12,15,41
0,0.0,0.0,0.0,0.0,144589,29,12,35.0,0,U,8.0,H,F,4.0,0,9.0,1690,328,58,0,0,A2,0.375,22.0,13100.0,12,22,29
0,0.0,0.0,0.0,0.0,144631,65,13,35.0,0,U,24.0,H,F,6.0,0,5.0,2339,416,39,1,0,A2,0.1,19.0,85.0,13,19,64
0,0.0,0.0,0.0,0.0,145252,125,12,35.0,0,U,27.0,U,M,5.0,0,9.0,5893,648,58,1,1,S3,0.182,15.0,0.0,12,15,125
0,0.0,0.0,0.0,0.0,145611,77,13,35.0,0,S,23.2,H,F,4.0,1,7.0,2368,276,25,1,1,S2,0.111,21.0,0.0,13,18,69
0,0.0,0.0,0.0,0.0,146098,65,14,35.0,0,U,18.0,H,F,4.0,1,5.0,1595,383,75,0,0,A3,0.0,15.0,0.0,14,15,63
0,0.0,0.0,0.0,0.0,148153,83,14,35.0,0,C,12.0,H,F,6.0,0,9.0,3576,661,73,1,1,S4,0.545,20.0,25.0,14,20,124
0,0.0,0.0,0.0,0.0,148906,41,12,35.0,0,C,2.0,H,F,4.0,0,9.0,2375,371,33,1,1,S4,0.667,18.0,20.0,12,18,40
0,0.0,0.0,0.0,0.0,150407,82,11,35.0,0,?,15.0,H,F,5.0,0,6.0,1980,469,76,0,0,N3,0.5,21.0,99.0,11,18,24
0,0.0,0.0,0.0,0.0,150558,41,13,35.0,0,S,21.0,H,F,7.0,1,9.0,2132,542,86,0,0,A2,0.0,18.0,0.0,13,18,40
0,0.0,0.0,0.0,0.0,150828,17,13,35.0,0,S,22.0,H,M,6.0,0,7.0,2670,627,89,0,0,N3,0.5,17.0,0.0,13,17,21
0,0.0,0.0,0.0,0.0,151484,137,11,35.0,0,U,16.0,H,M,4.0,1,5.0,2546,364,62,1,1,S3,0.5,18.0,0.0,11,18,126
0,0.0,0.0,0.0,0.0,151982,29,12,35.0,0,S,17.0,H,F,5.0,0,8.0,2900,403,35,0,0,A2,0.286,21.0,75.0,12,21,29
0,0.0,0.0,0.0,0.0,152181,137,12,35.0,0,S,11.0,H,F,4.0,1,1.0,1083,259,40,1,1,S2,0.182,23.0,200.0,12,23,125
0,0.0,0.0,0.0,0.0,152212,77,13,35.0,0,C,35.0,U,F,2.0,0,9.0,3694,330,36,0,0,A2,0.222,16.0,0.0,13,16,75
0,0.0,0.0,0.0,0.0,153669,41,12,35.0,0,S,29.0,H,F,5.0,0,9.0,1798,394,82,0,0,A3,0.4,21.0,30.0,12,21,38
0,0.0,0.0,0.0,0.0,153725,29,10,35.0,0,S,36.0,H,M,4.0,0,3.0,1146,287,28,0,0,A1,0.333,24.0,73.0,10,24,33
0,0.0,0.0,0.0,0.0,153886,77,13,35.0,0,S,35.0,H,M,5.0,1,8.0,3083,609,79,0,0,A1,0.111,20.0,30.0,13,20,77
0,0.0,0.0,0.0,0.0,155658,41,12,35.0,0,T,3.0,H,F,7.0,0,8.0,1261,366,58,1,1,S3,0.125,19.0,0.0,12,19,44
0,0.0,0.0,0.0,0.0,155851,29,9,35.0,0,C,19.0,H,F,4.0,0,8.0,978,200,73,0,0,N1,0.25,23.0,10.0,9,23,23
0,0.0,0.0,0.0,0.0,156055,44,13,35.0,0,T,27.0,H,M,4.0,0,7.0,1742,469,82,1,0,A4,0.667,15.0,50.0,13,15,29
0,0.0,0.0,0.0,0.0,156233,11,12,35.0,0,T,21.0,H,F,5.0,0,9.0,2123,458,66,0,0,A2,0.0,11.0,0.0,12,19,32
0,0.0,0.0,0.0,0.0,156462,65,13,35.0,0,U,24.0,H,F,6.0,0,8.0,3254,481,48,1,0,A1,0.1,19.0,134.0,13,19,56
0,0.0,0.0,0.0,0.0,158980,137,13,35.0,0,S,44.0,H,M,4.0,1,4.0,1862,365,65,0,0,A1,0.0,18.0,20.0,13,18,121
0,0.0,0.0,0.0,0.0,159821,56,13,35.0,0,C,13.0,H,M,2.0,1,2.0,724,311,68,1,0,A1,0.0,19.0,0.0,13,19,105
0,0.0,0.0,0.0,0.0,159922,89,11,35.0,0,S,2.0,U,F,1.0,0,4.0,628,269,79,1,1,S4,0.545,89.0,0.0,11,21,81
0,0.0,0.0,0.0,0.0,160122,89,15,35.0,0,C,14.0,H,M,5.0,1,9.0,1750,328,54,1,1,S4,0.364,16.0,0.0,15,16,80
0,0.0,0.0,0.0,0.0,160729,29,13,35.0,0,R,35.0,U,F,2.0,0,9.0,1239,346,66,0,0,N4,0.5,15.0,115.0,13,15,23
0,0.0,0.0,0.0,0.0,162313,29,14,35.0,0,S,27.0,H,F,7.0,0,7.0,5975,1500,94,1,0,A3,0.571,16.0,40.0,14,16,29
0,0.0,0.0,0.0,0.0,163250,29,10,35.0,0,U,27.0,H,F,6.0,1,7.0,3423,497,93,0,0,A1,0.143,26.0,0.0,10,26,32
0,0.0,0.0,0.0,0.0,164169,137,13,35.0,0,S,22.0,H,M,5.0,1,8.0,2292,642,88,1,0,A1,0.222,16.0,0.0,13,16,128
0,0.0,0.0,0.0,0.0,164188,41,13,35.0,0,T,14.0,H,F,6.0,0,9.0,1525,466,70,0,0,A2,0.0,17.0,50.0,13,17,38
0,0.0,0.0,0.0,0.0,165048,53,12,35.0,0,C,27.0,H,M,5.0,0,7.0,1838,372,60,0,0,A1,0.2,23.0,0.0,12,23,50
0,0.0,0.0,0.0,0.0,165440,89,10,35.0,0,C,30.0,U,F,2.0,0,2.0,1403,419,73,1,0,E1,0.0,15.0,111.0,10,15,88
0,0.0,0.0,0.0,0.0,166677,29,12,35.0,0,C,1.0,U,M,5.0,1,7.0,3294,325,26,0,0,N3,0.2,15.0,0.0,12,15,27
0,0.0,0.0,0.0,0.0,170818,41,12,35.0,0,S,2.0,H,F,5.0,0,6.0,668,187,43,1,1,S4,0.444,16.0,230.0,12,16,45
0,0.0,0.0,0.0,0.0,171397,41,9,35.0,0,C,49.0,H,M,5.0,0,5.0,709,403,85,0,0,A3,0.25,16.0,0.0,9,16,45
0,0.0,0.0,0.0,0.0,172962,29,12,35.0,0,C,28.0,U,F,4.0,0,6.0,942,229,53,0,0,A1,0.2,19.0,115.0,12,19,29
0,0.0,0.0,0.0,0.0,174039,41,10,35.0,0,U,49.0,U,F,2.0,0,8.0,4356,645,74,0,0,A1,0.286,23.0,136.0,10,23,44
0,0.0,0.0,0.0,0.0,174186,17,10,35.0,0,U,12.0,H,U,7.0,0,9.0,4608,621,87,0,0,F1,0.333,17.0,35.0,10,21,21
0,0.0,0.0,0.0,0.0,175219,29,12,35.0,0,R,14.0,H,F,1.0,1,9.0,502,264,70,0,0,A3,0.286,22.0,0.0,12,18,29
0,0.0,0.0,0.0,0.0,177428,41,10,35.0,0,C,35.0,H,F,7.0,1,9.0,1292,206,53,0,0,A1,0.167,20.0,15.0,10,20,42
0,0.0,0.0,0.0,0.0,177444,77,12,35.0,0,R,10.0,H,F,4.0,0,1.0,566,228,71,1,0,A1,0.1,30.0,2.0,12,21,75
0,0.0,0.0,0.0,0.0,178865,77,11,35.0,0,S,40.0,H,F,4.0,1,8.0,1506,484,89,1,0,A1,0.0,18.0,0.0,11,18,73
0,0.0,0.0,0.0,0.0,179257,113,12,35.0,0,S,20.0,H,M,7.0,1,7.0,1449,605,92,0,0,A3,0.167,17.0,0.0,12,17,102
0,0.0,0.0,0.0,0.0,179330,17,10,35.0,0,T,12.0,H,F,7.0,0,9.0,1769,580,94,0,0,F1,0.333,17.0,40.0,10,21,21
0,0.0,0.0,0.0,0.0,179610,65,13,35.0,0,U,31.0,U,F,2.0,0,1.0,0,0,0,1,1,S3,0.364,19.0,50.0,13,19,64
0,0.0,0.0,0.0,0.0,180876,65,15,35.0,0,T,18.0,H,M,6.0,0,7.0,741,336,84,1,0,A4,0.333,15.0,570.0,15,15,65
0,0.0,0.0,0.0,0.0,181998,101,9,35.0,0,S,12.0,U,U,5.0,1,9.0,1222,423,63,1,0,A1,0.0,24.0,18.0,9,24,105
0,0.0,0.0,0.0,0.0,182181,41,10,35.0,0,S,22.0,H,M,4.0,1,7.0,940,335,56,0,0,A1,0.0,18.0,100.0,10,18,34
0,0.0,0.0,0.0,0.0,182279,89,13,35.0,0,C,53.0,H,F,4.0,0,0.0,663,205,20,1,1,S2,0.273,22.0,65.0,13,22,84
0,0.0,0.0,0.0,0.0,183160,53,13,35.0,0,S,11.0,H,M,2.0,1,4.0,706,327,84,0,0,A1,0.222,16.0,0.0,13,16,53
0,0.0,0.0,0.0,0.0,184237,101,7,35.0,0,S,34.0,H,M,5.0,1,7.0,976,479,93,1,0,A4,0.4,20.0,100.0,7,20,99
0,0.0,0.0,0.0,0.0,184537,41,7,35.0,0,C,41.0,U,F,4.0,0,9.0,1144,425,47,0,0,A1,0.333,24.0,254.24,7,24,35
0,0.0,0.0,0.0,0.0,5172,137,23,36.0,1,R,35.0,H,M,4.0,1,1.0,291,136,65,1,1,S2,0.125,16.0,27.67,23,5,130
0,0.0,0.0,0.0,0.0,5420,113,8,36.0,1,S,14.0,U,F,5.0,0,9.0,2932,619,80,1,1,S3,0.429,19.0,50.0,8,19,112
0,0.0,0.0,0.0,0.0,5864,382,33,36.0,1,T,35.0,H,F,7.0,1,9.0,672,323,92,0,0,A1,0.091,19.0,0.0,33,7,40
0,0.0,0.0,0.0,0.0,23404,29,12,36.0,0,T,40.0,H,M,5.0,1,9.0,402,231,87,0,0,A3,0.0,15.0,0.0,12,15,32
0,0.0,0.0,0.0,0.0,23723,29,13,36.0,0,T,2.0,U,M,2.0,0,9.0,880,412,88,1,1,S4,0.5,16.0,0.0,13,16,33
0,0.0,0.0,0.0,0.0,25994,29,10,36.0,0,S,15.0,H,F,7.0,1,6.0,899,396,81,0,0,A1,0.0,27.0,100.0,10,24,27
0,0.0,0.0,0.0,0.0,27168,375,13,36.0,0,T,40.0,H,F,6.0,0,9.0,1672,722,99,1,1,S2,0.111,20.0,0.0,13,20,112
0,0.0,0.0,0.0,0.0,27232,29,12,36.0,0,T,12.0,H,M,5.0,1,9.0,854,307,68,0,0,F1,0.5,16.0,0.0,12,16,16
0,0.0,0.0,0.0,0.0,28164,65,13,36.0,0,U,12.0,U,F,5.0,1,0.0,1949,583,81,0,0,A1,0.143,16.0,50.0,13,16,57
0,0.0,0.0,0.0,0.0,28416,17,8,36.0,0,S,8.0,U,M,5.0,1,9.0,1964,401,32,0,0,F1,0.333,17.0,42.0,8,21,21
0,0.0,0.0,0.0,0.0,31324,113,15,36.0,0,T,12.0,U,F,5.0,0,3.0,708,330,75,0,0,A3,0.222,20.0,100.0,15,18,105
0,0.0,0.0,0.0,0.0,33011,17,10,36.0,0,S,17.0,H,M,5.0,0,8.0,894,453,84,0,0,N2,0.5,17.0,91.0,10,15,17
0,0.0,0.0,0.0,0.0,34681,77,13,36.0,0,S,14.0,H,F,4.0,0,9.0,1145,498,87,1,0,A2,0.1,26.0,60.0,13,18,76
0,0.0,0.0,0.0,0.0,36659,113,15,36.0,0,U,17.0,H,F,4.0,1,3.0,625,254,50,1,1,S4,0.222,16.0,0.0,15,15,113
0,0.0,0.0,0.0,0.0,37291,41,12,36.0,0,S,16.0,H,F,6.0,1,5.0,1371,428,58,1,0,A4,0.556,21.0,25.0,12,18,45
0,0.0,0.0,0.0,0.0,37519,29,13,36.0,0,S,35.0,U,F,3.0,1,9.0,736,274,33,0,0,N3,0.4,18.0,30.0,13,18,24
0,0.0,0.0,0.0,0.0,39244,17,10,36.0,0,S,28.0,U,M,7.0,0,6.0,987,387,63,0,0,F1,0.5,17.0,0.0,10,17,17
0,0.0,0.0,0.0,0.0,39690,65,15,36.0,0,S,18.0,U,M,3.0,1,3.0,724,244,32,0,0,A3,0.333,16.0,0.0,15,16,57
0,0.0,0.0,0.0,0.0,40005,53,11,36.0,0,S,17.0,H,F,6.0,0,8.0,1192,407,92,0,0,A1,0.0,25.0,20.0,11,25,52
0,0.0,0.0,0.0,0.0,40379,53,14,36.0,0,T,23.0,H,M,6.0,1,9.0,2357,523,91,1,1,S3,0.375,16.0,144.0,14,16,53
0,0.0,0.0,0.0,0.0,41081,65,13,36.0,0,C,36.0,H,F,6.0,0,7.0,885,428,79,0,0,A1,0.182,65.0,0.0,13,21,64
0,0.0,0.0,0.0,0.0,41537,41,13,36.0,0,S,40.0,U,F,5.0,0,7.0,742,396,85,1,0,A4,0.333,17.0,50.0,13,17,44
0,0.0,0.0,0.0,0.0,41614,113,13,36.0,0,S,46.0,H,M,5.0,0,5.0,609,315,57,0,0,A2,0.25,21.0,25.0,13,21,112
0,0.0,0.0,0.0,0.0,41981,137,14,36.0,0,C,41.0,U,F,5.0,0,5.0,1094,358,43,1,0,A3,0.273,21.0,25.0,14,18,123
0,0.0,0.0,0.0,0.0,42234,125,12,36.0,0,T,51.0,U,U,5.0,1,4.0,423,282,76,1,0,A2,0.273,22.0,25.0,12,22,124
0,0.0,0.0,0.0,0.0,43409,77,12,36.0,0,T,34.0,H,F,3.0,0,7.0,884,376,91,0,0,A3,0.273,18.0,35.0,12,18,74
0,0.0,0.0,0.0,0.0,45968,17,14,36.0,0,R,12.0,H,F,4.0,1,9.0,1155,328,88,0,0,N2,0.5,16.0,100.0,14,16,20
0,0.0,0.0,0.0,0.0,52215,29,10,36.0,0,T,43.0,U,F,3.0,1,9.0,318,70,43,0,0,F1,0.5,18.0,0.0,10,18,18
0,0.0,0.0,0.0,0.0,52230,77,12,36.0,0,R,51.0,U,F,2.0,0,2.0,399,208,83,1,1,S4,0.2,77.0,0.0,12,15,67
0,0.0,0.0,0.0,0.0,55424,65,12,36.0,0,T,51.0,H,M,6.0,1,9.0,642,249,51,0,0,A1,0.091,21.0,0.0,12,21,56
0,0.0,0.0,0.0,0.0,57432,41,12,36.0,0,S,30.0,H,F,7.0,1,9.0,975,479,79,0,0,A1,0.111,21.0,0.0,12,21,45
0,0.0,0.0,0.0,0.0,58538,101,13,36.0,0,R,17.0,H,F,3.0,1,0.0,219,125,77,1,0,A1,0.0,18.0,0.0,13,18,93
0,0.0,0.0,0.0,0.0,59561,41,12,36.0,0,R,32.0,H,M,3.0,1,9.0,438,275,67,0,0,A3,0.125,16.0,0.0,12,16,44
0,0.0,0.0,0.0,0.0,59819,29,13,36.0,0,R,51.0,U,F,2.0,0,9.0,355,213,75,0,0,A1,0.167,16.0,20.0,13,16,27
0,0.0,0.0,0.0,0.0,60173,29,12,36.0,0,C,22.0,U,M,5.0,1,7.0,599,406,87,1,0,A3,0.286,17.0,0.0,12,17,32
0,0.0,0.0,0.0,0.0,60385,65,11,36.0,0,S,41.0,U,F,2.0,1,3.0,424,288,83,0,0,A1,0.125,24.0,25.0,11,24,56
0,0.0,0.0,0.0,0.0,61405,41,12,36.0,0,C,41.0,H,F,5.0,0,0.0,346,223,84,0,0,A1,0.0,18.0,0.0,12,18,45
0,0.0,0.0,0.0,0.0,63185,65,10,36.0,0,R,16.0,U,F,5.0,0,3.0,353,276,88,1,1,S3,0.1,15.0,44.0,10,15,65
0,0.0,0.0,0.0,0.0,65968,89,14,36.0,0,C,18.0,H,M,4.0,0,3.0,1040,220,47,1,1,S4,0.364,19.0,0.0,14,18,89
0,0.0,0.0,0.0,0.0,66959,5,13,36.0,0,T,12.0,U,F,1.0,1,5.0,541,199,44,1,0,A1,0.125,5.0,0.0,13,18,126
0,0.0,0.0,0.0,0.0,66959,241,13,36.0,0,T,27.0,U,F,1.0,1,5.0,541,199,44,1,0,A1,0.125,18.0,0.0,13,18,126
0,0.0,0.0,0.0,0.0,67077,125,13,36.0,0,S,2.0,H,M,7.0,1,9.0,547,519,93,0,0,A2,0.143,20.0,0.0,13,20,125
0,0.0,0.0,0.0,0.0,67147,113,14,36.0,0,S,18.0,H,M,6.0,1,8.0,1011,435,61,1,0,A1,0.2,18.0,0.0,14,18,104
0,0.0,0.0,0.0,0.0,67309,65,12,36.0,0,S,14.0,H,F,7.0,1,9.0,1001,517,89,1,0,A3,0.222,21.0,32.61,12,18,65
0,0.0,0.0,0.0,0.0,67471,29,12,36.0,0,C,35.0,U,M,4.0,0,9.0,1146,353,73,1,1,S3,0.333,20.0,0.0,12,20,32
0,0.0,0.0,0.0,0.0,68048,172,10,36.0,0,U,40.0,H,F,4.0,1,9.0,609,520,96,0,0,A1,0.0,18.0,25.4,10,18,31
0,0.0,0.0,0.0,0.0,68794,29,13,36.0,0,S,39.0,U,M,3.0,0,7.0,1067,455,94,0,0,A3,0.5,16.0,125.0,13,16,31
0,0.0,0.0,0.0,0.0,69070,65,13,36.0,0,S,51.0,H,M,7.0,1,9.0,2357,829,98,0,0,A1,0.0,18.0,0.0,13,18,62
0,0.0,0.0,0.0,0.0,70541,11,10,36.0,0,T,8.0,U,F,6.0,1,9.0,582,432,79,0,0,A1,0.0,11.0,0.0,10,25,57
0,0.0,0.0,0.0,0.0,71173,137,14,36.0,0,T,43.0,H,F,4.0,0,8.0,833,432,85,1,0,A1,0.111,63.0,70.0,14,17,123
0,0.0,0.0,0.0,0.0,72452,101,13,36.0,0,T,43.0,H,F,5.0,1,4.0,951,601,91,1,1,S4,0.143,15.0,0.0,13,15,102
0,0.0,0.0,0.0,0.0,72936,137,14,36.0,0,R,49.0,H,M,3.0,1,2.0,457,244,81,1,1,S3,0.125,15.0,87.75,14,15,128
0,0.0,0.0,0.0,0.0,73771,29,7,36.0,0,U,44.0,H,M,5.0,1,9.0,770,323,91,0,0,N1,0.25,24.0,0.0,7,24,24
0,0.0,0.0,0.0,0.0,74102,77,10,36.0,0,R,40.0,H,F,5.0,1,2.0,496,246,85,0,0,A1,0.25,24.0,65.0,10,24,75
0,0.0,0.0,0.0,0.0,74354,137,13,36.0,0,R,16.0,U,F,5.0,0,2.0,542,266,84,1,0,A1,0.286,20.0,30.0,13,20,107
0,0.0,0.0,0.0,0.0,76076,65,14,36.0,0,R,18.0,U,F,5.0,1,6.0,1049,413,82,1,0,A4,0.455,20.0,0.0,14,20,65
0,0.0,0.0,0.0,0.0,77116,89,13,36.0,0,R,12.0,U,F,3.0,0,4.0,660,308,76,1,0,A1,0.222,17.0,180.0,13,17,86
0,0.0,0.0,0.0,0.0,77845,41,9,36.0,0,T,36.0,H,F,7.0,1,3.0,1117,448,89,0,0,A1,0.0,26.0,0.0,9,26,41
0,0.0,0.0,0.0,0.0,82805,65,12,36.0,0,S,43.0,H,M,4.0,1,8.0,894,452,89,0,0,A1,0.2,26.0,10.0,12,26,57
0,0.0,0.0,0.0,0.0,83621,17,10,36.0,0,S,30.0,H,F,7.0,1,7.0,786,402,89,0,0,F1,0.0,18.0,0.0,10,18,18
0,0.0,0.0,0.0,0.0,84120,41,10,36.0,0,S,48.0,H,F,7.0,1,5.0,883,477,73,0,0,A1,0.0,18.0,0.0,10,18,42
0,0.0,0.0,0.0,0.0,85582,41,11,36.0,0,T,14.0,U,F,3.0,1,9.0,366,183,54,0,0,A2,0.0,18.0,254.0,11,18,41
0,0.0,0.0,0.0,0.0,85894,137,6,36.0,0,R,15.0,U,M,1.0,0,6.0,396,248,78,1,1,S4,0.6,17.0,0.0,6,17,120
0,0.0,0.0,0.0,0.0,86257,53,12,36.0,0,C,18.0,H,F,6.0,1,9.0,410,220,53,0,0,A1,0.143,21.0,78.0,12,21,52
0,0.0,0.0,0.0,0.0,86397,89,13,36.0,0,R,20.0,H,M,4.0,0,0.0,373,169,55,0,0,A2,0.1,18.0,0.0,13,18,86
